datetime,Demand (MW),Name,Temperature,dewpoint,humidity,cloudcover,visibility,solarradiation,severerisk,conditions
4/5/2022 10:00,527.1,Pokhara,52.1,48.8,88.68,100.0,6.2,63.0,10.0,"Rain, Overcast"
4/5/2022 11:00,520.3,Pokhara,52.1,50.0,92.6,100.0,3.7,85.0,10.0,"Rain, Overcast"
4/5/2022 12:00,514.7,Pokhara,54.0,51.2,90.23,100.0,6.8,161.0,10.0,"Rain, Overcast"
4/5/2022 13:00,505.3,Pokhara,54.0,51.2,90.23,100.0,6.2,151.0,10.0,"Rain, Overcast"
4/5/2022 14:00,504.2,Pokhara,56.9,53.1,86.9,88.9,9.9,444.0,10.0,"Rain, Partially cloudy"
4/5/2022 15:00,499.6,Pokhara,59.0,53.1,80.7,100.0,9.9,350.0,10.0,Overcast
4/5/2022 16:00,484.3,Pokhara,61.1,54.0,77.46,100.0,9.9,533.0,10.0,Overcast
4/5/2022 17:00,491.3,Pokhara,63.0,53.1,70.09,27.3,9.9,180.0,10.0,Partially cloudy
4/5/2022 18:00,496.8,Pokhara,62.1,51.2,67.46,0.0,9.9,103.0,10.0,Clear
4/5/2022 19:00,509.4,Pokhara,60.2,50.0,69.07,0.0,9.9,31.0,10.0,Clear
4/5/2022 20:00,516.5,Pokhara,57.8,51.2,78.45,0.0,9.9,1.0,10.0,Clear
4/5/2022 21:00,496.8,Pokhara,56.0,51.2,83.71,0.0,9.9,0.0,10.0,Clear
4/5/2022 22:00,465.7,Pokhara,56.0,51.2,83.71,0.0,9.9,0.0,10.0,Clear
4/5/2022 23:00,437.9,Pokhara,54.0,51.2,90.23,0.0,9.9,0.0,10.0,Clear
4/6/2022 0:00,422.6,Pokhara,53.1,51.2,93.25,27.3,9.9,0.0,10.0,Partially cloudy
4/6/2022 1:00,421.7,Pokhara,53.1,51.2,93.25,100.0,8.7,0.0,10.0,Overcast
4/6/2022 2:00,419.1,Pokhara,53.1,51.2,93.25,100.0,6.8,0.0,10.0,Overcast
4/6/2022 3:00,414.9,Pokhara,53.1,51.2,93.25,100.0,6.2,0.0,10.0,Overcast
4/6/2022 4:00,427.6,Pokhara,53.1,51.2,93.25,100.0,8.1,0.0,10.0,Overcast
4/6/2022 5:00,437.5,Pokhara,53.1,51.2,93.25,100.0,6.8,0.0,10.0,Overcast
4/6/2022 6:00,493.5,Pokhara,53.1,52.1,96.4,100.0,6.8,0.0,10.0,"Rain, Overcast"
4/6/2022 7:00,517.0,Pokhara,53.1,52.1,96.4,100.0,3.1,2.0,10.0,"Rain, Overcast"
4/6/2022 8:00,515.5,Pokhara,51.2,48.8,91.67,100.0,1.9,12.0,10.0,"Rain, Overcast"
4/6/2022 9:00,523.4,Pokhara,50.0,47.0,89.51,100.0,6.2,52.0,10.0,"Rain, Overcast"
4/6/2022 10:00,517.3,Pokhara,50.0,47.9,92.59,100.0,9.9,80.0,10.0,"Rain, Overcast"
4/6/2022 11:00,522.2,Pokhara,52.1,47.9,85.74,100.0,9.9,201.0,10.0,Overcast
4/6/2022 12:00,525.1,Pokhara,52.1,47.9,85.74,100.0,9.9,133.0,10.0,Overcast
4/6/2022 13:00,511.8,Pokhara,52.1,47.9,85.74,100.0,9.9,144.0,10.0,Overcast
4/6/2022 14:00,502.9,Pokhara,54.0,47.0,77.31,88.9,9.9,529.0,10.0,Partially cloudy
4/6/2022 15:00,490.8,Pokhara,56.9,44.1,62.06,50.0,9.9,891.0,10.0,Partially cloudy
4/6/2022 16:00,485.8,Pokhara,57.8,42.2,55.87,27.3,9.9,662.0,10.0,Partially cloudy
4/6/2022 17:00,487.6,Pokhara,60.2,39.8,46.94,27.3,9.9,200.0,10.0,Partially cloudy
4/6/2022 18:00,497.7,Pokhara,59.0,39.8,48.95,27.3,9.9,143.0,10.0,Partially cloudy
4/6/2022 19:00,509.5,Pokhara,56.9,39.8,52.71,27.3,9.9,34.0,10.0,Partially cloudy
4/6/2022 20:00,518.4,Pokhara,52.1,39.8,62.93,27.3,9.9,2.0,3.0,Partially cloudy
4/6/2022 21:00,496.4,Pokhara,53.1,39.8,60.66,88.9,9.9,0.0,3.0,Partially cloudy
4/6/2022 22:00,475.5,Pokhara,51.2,42.2,71.21,100.0,9.9,0.0,3.0,Overcast
4/6/2022 23:00,452.8,Pokhara,52.1,43.1,71.31,88.9,9.9,0.0,3.0,Partially cloudy
4/7/2022 0:00,441.9,Pokhara,51.2,45.0,79.26,100.0,9.9,0.0,10.0,Overcast
4/7/2022 1:00,438.9,Pokhara,48.8,44.1,83.55,27.3,9.9,0.0,3.0,Partially cloudy
4/7/2022 2:00,431.6,Pokhara,47.0,43.1,86.03,0.0,9.9,0.0,3.0,Clear
4/7/2022 3:00,436.3,Pokhara,47.0,43.1,86.03,100.0,9.9,0.0,3.0,Overcast
4/7/2022 4:00,443.4,Pokhara,48.8,35.1,58.85,0.0,9.9,0.0,10.0,Clear
4/7/2022 5:00,466.0,Pokhara,47.0,35.1,62.96,0.0,9.9,0.0,10.0,Clear
4/7/2022 6:00,508.7,Pokhara,45.0,32.0,60.18,50.0,9.9,0.0,10.0,Partially cloudy
4/7/2022 7:00,527.6,Pokhara,43.1,32.0,64.71,50.0,9.9,28.0,10.0,Partially cloudy
4/7/2022 8:00,515.8,Pokhara,46.1,32.0,57.59,0.0,9.9,134.0,10.0,Clear
4/7/2022 9:00,517.2,Pokhara,47.9,34.1,58.49,0.0,9.9,358.0,10.0,Clear
4/7/2022 10:00,512.6,Pokhara,50.0,32.0,49.83,0.0,9.9,641.0,10.0,Clear
4/7/2022 11:00,520.2,Pokhara,52.1,30.8,44.03,27.3,9.9,752.0,10.0,Partially cloudy
4/7/2022 12:00,518.3,Pokhara,53.1,33.2,46.64,88.9,9.9,281.0,10.0,Partially cloudy
4/7/2022 13:00,515.8,Pokhara,55.1,30.8,39.36,88.9,9.9,325.0,10.0,Partially cloudy
4/7/2022 14:00,513.0,Pokhara,53.1,29.9,40.92,100.0,9.9,382.0,10.0,Overcast
4/7/2022 15:00,507.1,Pokhara,54.0,29.9,39.59,88.9,9.9,583.0,10.0,Partially cloudy
4/7/2022 16:00,500.7,Pokhara,53.1,29.0,39.44,100.0,9.9,612.0,10.0,Overcast
4/7/2022 17:00,506.0,Pokhara,53.1,27.0,36.24,88.9,9.9,248.0,10.0,Partially cloudy
4/7/2022 18:00,512.9,Pokhara,52.1,27.0,37.6,100.0,9.9,122.0,10.0,Overcast
4/7/2022 19:00,529.2,Pokhara,47.9,30.8,51.35,88.9,9.9,26.0,10.0,Partially cloudy
4/7/2022 20:00,534.5,Pokhara,47.0,29.9,51.21,88.9,9.9,1.0,10.0,Partially cloudy
4/7/2022 21:00,516.7,Pokhara,45.0,33.2,63.1,50.0,9.9,0.0,10.0,Partially cloudy
4/7/2022 22:00,495.2,Pokhara,43.1,34.1,70.33,50.0,9.9,0.0,10.0,Partially cloudy
4/7/2022 23:00,470.8,Pokhara,43.1,34.1,70.33,50.0,9.9,0.0,10.0,Partially cloudy
4/8/2022 0:00,460.0,Pokhara,38.0,33.2,82.48,50.0,9.9,0.0,10.0,Partially cloudy
4/8/2022 1:00,464.2,Pokhara,38.0,32.0,78.66,0.0,9.9,0.0,10.0,Clear
4/8/2022 2:00,458.8,Pokhara,38.9,34.1,82.54,100.0,9.9,0.0,10.0,Overcast
4/8/2022 3:00,451.9,Pokhara,42.2,33.2,70.23,100.0,9.9,0.0,10.0,Overcast
4/8/2022 4:00,461.7,Pokhara,42.2,32.0,66.98,100.0,9.9,0.0,10.0,Overcast
4/8/2022 5:00,481.0,Pokhara,42.2,32.0,66.98,100.0,9.9,0.0,10.0,Overcast
4/8/2022 6:00,520.3,Pokhara,41.0,32.0,70.1,100.0,9.9,0.0,10.0,Overcast
4/8/2022 7:00,541.9,Pokhara,39.8,33.2,76.88,100.0,9.9,18.0,10.0,Overcast
4/8/2022 8:00,550.1,Pokhara,39.8,34.1,79.7,100.0,9.9,74.0,10.0,Overcast
4/8/2022 9:00,544.1,Pokhara,39.8,34.1,79.7,100.0,9.9,168.0,10.0,Overcast
4/8/2022 10:00,547.5,Pokhara,39.8,34.1,79.7,100.0,9.9,231.0,10.0,Overcast
4/8/2022 11:00,537.3,Pokhara,42.2,30.8,63.91,100.0,9.9,375.0,10.0,Overcast
4/8/2022 12:00,527.9,Pokhara,41.0,35.1,79.28,100.0,9.9,556.0,10.0,Overcast
4/8/2022 13:00,520.0,Pokhara,44.1,34.1,67.69,88.9,9.9,549.0,10.0,"Rain, Partially cloudy"
4/8/2022 14:00,524.1,Pokhara,45.0,30.8,57.42,88.9,9.9,402.0,10.0,Partially cloudy
4/8/2022 15:00,530.2,Pokhara,42.2,32.0,66.98,100.0,9.9,312.0,10.0,Overcast
4/8/2022 16:00,522.9,Pokhara,42.2,30.8,63.91,100.0,9.9,234.0,10.0,Overcast
4/8/2022 17:00,535.9,Pokhara,42.2,29.9,61.62,100.0,9.9,134.0,10.0,Overcast
4/8/2022 18:00,529.8,Pokhara,41.0,29.9,64.48,100.0,9.9,61.0,10.0,Overcast
4/8/2022 19:00,544.4,Pokhara,39.8,30.8,69.97,100.0,9.9,16.0,10.0,Overcast
4/8/2022 20:00,540.7,Pokhara,38.9,32.0,75.94,100.0,9.9,0.0,10.0,Overcast
4/8/2022 21:00,523.6,Pokhara,38.9,33.2,79.63,100.0,9.9,0.0,10.0,Overcast
4/8/2022 22:00,504.7,Pokhara,39.8,32.0,73.33,100.0,9.9,0.0,10.0,Overcast
4/8/2022 23:00,477.7,Pokhara,39.8,30.8,69.97,100.0,9.9,0.0,10.0,Overcast
4/9/2022 0:00,461.9,Pokhara,39.8,30.8,69.97,100.0,9.9,0.0,10.0,Overcast
4/9/2022 1:00,456.6,Pokhara,38.9,32.0,75.94,100.0,9.9,0.0,10.0,Overcast
4/9/2022 2:00,461.8,Pokhara,38.0,32.0,78.66,100.0,9.9,0.0,10.0,Overcast
4/9/2022 3:00,444.7,Pokhara,35.1,32.0,88.42,100.0,5.0,0.0,10.0,"Rain, Overcast"
4/9/2022 4:00,454.4,Pokhara,35.1,33.2,92.7,100.0,9.9,0.0,10.0,"Snow, Rain, Overcast"
4/9/2022 5:00,457.2,Pokhara,36.0,34.1,92.73,100.0,9.9,0.0,10.0,Overcast
4/9/2022 6:00,467.6,Pokhara,37.1,32.0,81.49,100.0,9.9,0.0,10.0,Overcast
4/9/2022 7:00,460.8,Pokhara,38.0,32.0,78.66,50.0,9.9,19.0,10.0,Partially cloudy
4/9/2022 8:00,458.0,Pokhara,39.8,32.0,73.33,0.0,9.9,128.0,10.0,Clear
4/9/2022 9:00,461.6,Pokhara,42.2,30.8,63.91,50.0,9.9,372.0,10.0,Partially cloudy
4/9/2022 10:00,454.1,Pokhara,44.1,29.9,57.29,88.9,9.9,595.0,10.0,Partially cloudy
4/9/2022 11:00,449.3,Pokhara,48.8,28.1,44.48,88.9,9.9,672.0,10.0,Partially cloudy
4/9/2022 12:00,440.8,Pokhara,48.8,25.1,39.19,88.9,9.9,432.0,10.0,Partially cloudy
4/9/2022 13:00,444.0,Pokhara,47.9,26.1,42.25,88.9,9.9,302.0,10.0,Partially cloudy
4/9/2022 14:00,432.4,Pokhara,50.0,27.0,40.61,88.9,9.9,343.0,10.0,Partially cloudy
4/9/2022 15:00,429.1,Pokhara,50.0,27.0,40.61,88.9,9.9,429.0,10.0,Partially cloudy
4/9/2022 16:00,427.0,Pokhara,53.1,26.1,34.92,88.9,9.9,504.0,10.0,Partially cloudy
4/9/2022 17:00,428.4,Pokhara,53.1,26.1,34.92,88.9,9.9,191.0,10.0,Partially cloudy
4/9/2022 18:00,431.2,Pokhara,52.1,27.0,37.6,88.9,9.9,139.0,10.0,Partially cloudy
4/9/2022 19:00,449.5,Pokhara,51.2,27.0,38.87,50.0,9.9,47.0,10.0,Partially cloudy
4/9/2022 20:00,456.6,Pokhara,45.0,29.0,53.37,0.0,9.9,2.0,10.0,Clear
4/9/2022 21:00,448.5,Pokhara,43.1,29.0,57.38,0.0,9.9,0.0,10.0,Clear
4/9/2022 22:00,438.1,Pokhara,41.0,29.9,64.48,0.0,9.9,0.0,10.0,Clear
4/9/2022 23:00,425.2,Pokhara,37.1,32.0,81.49,0.0,9.9,0.0,10.0,Clear
4/10/2022 0:00,417.6,Pokhara,38.0,32.0,78.66,0.0,9.9,0.0,10.0,Clear
4/10/2022 1:00,415.2,Pokhara,36.0,29.9,78.49,0.0,9.9,0.0,10.0,Clear
4/10/2022 2:00,410.6,Pokhara,35.1,29.9,81.34,0.0,9.9,0.0,10.0,Clear
4/10/2022 3:00,416.9,Pokhara,34.1,29.9,84.64,0.0,9.9,0.0,10.0,Clear
4/10/2022 4:00,424.1,Pokhara,34.1,30.8,87.79,0.0,9.9,0.0,10.0,Clear
4/10/2022 5:00,423.4,Pokhara,33.2,29.0,84.58,0.0,9.9,0.0,10.0,Clear
4/10/2022 6:00,445.4,Pokhara,36.0,29.9,78.49,0.0,9.9,0.0,10.0,Clear
4/10/2022 7:00,439.5,Pokhara,37.1,29.0,72.27,0.0,9.9,33.0,10.0,Clear
4/10/2022 8:00,434.7,Pokhara,44.1,32.0,62.28,0.0,9.9,150.0,10.0,Clear
4/10/2022 9:00,430.6,Pokhara,47.9,30.8,51.35,0.0,9.9,336.0,10.0,Clear
4/10/2022 10:00,432.9,Pokhara,54.0,30.8,41.06,0.0,9.9,551.0,10.0,Clear
4/10/2022 11:00,422.2,Pokhara,57.8,32.0,37.42,0.0,9.9,652.0,10.0,Clear
4/10/2022 12:00,411.1,Pokhara,62.1,33.2,33.74,0.0,9.9,827.0,10.0,Clear
4/10/2022 13:00,417.8,Pokhara,65.9,34.1,30.56,0.0,9.9,904.0,10.0,Clear
4/10/2022 14:00,416.4,Pokhara,66.8,36.0,31.94,0.0,9.9,878.0,10.0,Clear
4/10/2022 15:00,426.0,Pokhara,72.0,38.9,30.1,0.0,9.9,750.0,10.0,Clear
4/10/2022 16:00,436.8,Pokhara,74.0,39.8,29.08,0.0,9.9,551.0,10.0,Clear
4/10/2022 17:00,447.6,Pokhara,73.1,41.0,31.36,0.0,9.9,282.0,10.0,Clear
4/10/2022 18:00,445.8,Pokhara,72.0,41.0,32.61,0.0,9.9,174.0,10.0,Clear
4/10/2022 19:00,470.1,Pokhara,71.1,43.1,36.42,0.0,9.9,63.0,10.0,Clear
4/10/2022 20:00,465.6,Pokhara,68.0,43.1,40.46,0.0,9.9,3.0,10.0,Clear
4/10/2022 21:00,448.8,Pokhara,69.2,36.0,29.47,0.0,9.9,0.0,10.0,Clear
4/10/2022 22:00,427.8,Pokhara,69.2,36.0,29.47,0.0,9.9,0.0,10.0,Clear
4/10/2022 23:00,401.2,Pokhara,65.9,38.0,35.74,0.0,9.9,0.0,10.0,Clear
4/11/2022 0:00,385.8,Pokhara,65.9,38.9,37.02,100.0,9.9,0.0,10.0,Overcast
4/11/2022 1:00,380.3,Pokhara,66.8,42.2,40.68,88.9,9.9,0.0,10.0,Partially cloudy
4/11/2022 2:00,379.9,Pokhara,65.0,42.2,43.31,50.0,9.9,0.0,10.0,Partially cloudy
4/11/2022 3:00,378.7,Pokhara,68.0,43.1,40.46,0.0,9.9,0.0,10.0,Clear
4/11/2022 4:00,396.0,Pokhara,66.8,45.0,45.28,50.0,9.9,0.0,10.0,Partially cloudy
4/11/2022 5:00,424.6,Pokhara,65.0,46.1,50.37,0.0,9.9,0.0,10.0,Clear
4/11/2022 6:00,457.1,Pokhara,65.9,46.1,48.82,0.0,9.9,0.0,10.0,Clear
4/11/2022 7:00,488.2,Pokhara,63.0,48.8,59.91,88.9,9.9,9.0,10.0,Partially cloudy
4/11/2022 8:00,488.5,Pokhara,56.9,54.0,89.81,100.0,6.2,30.0,10.0,"Rain, Overcast"
4/11/2022 9:00,505.6,Pokhara,57.8,55.1,90.71,100.0,8.1,83.0,10.0,"Rain, Overcast"
4/11/2022 10:00,508.1,Pokhara,60.2,56.0,86.2,100.0,9.9,102.0,10.0,Overcast
4/11/2022 11:00,506.2,Pokhara,63.0,55.1,75.57,88.9,9.9,418.0,10.0,Partially cloudy
4/11/2022 12:00,506.1,Pokhara,65.0,53.1,65.21,100.0,9.9,333.0,10.0,Overcast
4/11/2022 13:00,505.2,Pokhara,61.1,55.1,80.8,100.0,9.9,181.0,10.0,Overcast
4/11/2022 14:00,501.7,Pokhara,61.1,55.1,80.8,100.0,9.9,129.0,10.0,Overcast
4/11/2022 15:00,504.1,Pokhara,62.1,56.9,83.25,100.0,9.9,86.0,10.0,Overcast
4/11/2022 16:00,497.5,Pokhara,61.1,57.8,89.09,100.0,9.9,123.0,10.0,"Rain, Overcast"
4/11/2022 17:00,498.9,Pokhara,62.1,56.9,83.25,88.9,9.9,154.0,10.0,Partially cloudy
4/11/2022 18:00,512.6,Pokhara,62.1,56.9,83.25,100.0,9.9,142.0,10.0,Overcast
4/11/2022 19:00,518.8,Pokhara,60.2,57.8,91.98,100.0,3.1,7.0,10.0,"Rain, Overcast"
4/11/2022 20:00,513.3,Pokhara,60.2,57.8,91.98,100.0,5.0,0.0,10.0,"Rain, Overcast"
4/11/2022 21:00,489.1,Pokhara,59.0,56.9,92.87,100.0,9.9,0.0,10.0,"Rain, Overcast"
4/11/2022 22:00,461.1,Pokhara,57.8,56.9,96.81,50.0,9.9,0.0,10.0,"Rain, Partially cloudy"
4/11/2022 23:00,442.2,Pokhara,57.8,56.9,96.81,88.9,9.9,0.0,10.0,Partially cloudy
4/12/2022 0:00,430.0,Pokhara,56.9,56.0,96.8,88.9,6.2,0.0,10.0,Partially cloudy
4/12/2022 1:00,420.7,Pokhara,55.1,55.1,100.0,88.9,0.0,0.0,10.0,Partially cloudy
4/12/2022 2:00,419.0,Pokhara,56.0,55.1,96.79,100.0,1.6,0.0,10.0,Overcast
4/12/2022 3:00,418.9,Pokhara,56.0,55.1,96.79,100.0,3.7,0.0,10.0,Overcast
4/12/2022 4:00,422.0,Pokhara,56.0,56.0,100.0,100.0,5.0,0.0,10.0,Overcast
4/12/2022 5:00,445.8,Pokhara,56.0,55.1,96.79,100.0,3.7,0.0,10.0,Overcast
4/12/2022 6:00,482.8,Pokhara,56.9,56.0,96.8,100.0,5.0,0.0,10.0,Overcast
4/12/2022 7:00,503.9,Pokhara,56.9,56.0,96.8,100.0,2.5,9.0,10.0,"Rain, Overcast"
4/12/2022 8:00,515.3,Pokhara,56.9,56.0,96.8,100.0,2.5,21.0,10.0,Overcast
4/12/2022 9:00,522.7,Pokhara,57.8,56.9,96.81,100.0,5.0,83.0,10.0,Overcast
4/12/2022 10:00,529.5,Pokhara,59.0,57.8,95.92,100.0,5.0,88.0,10.0,Overcast
4/12/2022 11:00,529.1,Pokhara,61.1,60.2,96.86,100.0,5.0,194.0,10.0,Overcast
4/12/2022 12:00,528.8,Pokhara,64.1,62.1,93.02,100.0,9.9,324.0,10.0,Overcast
4/12/2022 13:00,536.3,Pokhara,66.8,62.1,84.68,100.0,9.9,403.0,10.0,Overcast
4/12/2022 14:00,530.2,Pokhara,69.2,61.1,75.42,100.0,9.9,319.0,10.0,Overcast
4/12/2022 15:00,532.1,Pokhara,70.1,62.1,75.77,100.0,9.9,323.0,10.0,Overcast
4/12/2022 16:00,534.6,Pokhara,72.0,63.0,73.32,88.9,9.9,395.0,10.0,Partially cloudy
4/12/2022 17:00,528.9,Pokhara,72.0,63.0,73.32,88.9,9.9,190.0,30.0,Partially cloudy
4/12/2022 18:00,538.0,Pokhara,73.1,64.1,73.44,27.3,9.9,151.0,30.0,Partially cloudy
4/12/2022 19:00,555.2,Pokhara,71.1,64.1,78.74,0.0,9.9,46.0,30.0,Clear
4/12/2022 20:00,555.9,Pokhara,70.1,64.1,81.46,0.0,9.9,9.0,30.0,Clear
4/12/2022 21:00,530.5,Pokhara,70.1,63.0,78.21,0.0,9.9,0.0,3.0,Clear
4/12/2022 22:00,508.0,Pokhara,71.1,60.2,68.47,0.0,9.9,0.0,3.0,Clear
4/12/2022 23:00,474.8,Pokhara,71.1,60.2,68.47,0.0,9.9,0.0,5.0,Clear
4/13/2022 0:00,460.2,Pokhara,71.1,60.2,68.47,0.0,9.9,0.0,3.0,Clear
4/13/2022 1:00,456.7,Pokhara,70.1,60.2,70.84,0.0,9.9,0.0,3.0,Clear
4/13/2022 2:00,438.2,Pokhara,69.2,60.2,73.05,88.9,9.9,0.0,10.0,Partially cloudy
4/13/2022 3:00,435.6,Pokhara,70.1,59.0,67.93,27.3,9.9,0.0,10.0,Partially cloudy
4/13/2022 4:00,435.6,Pokhara,69.2,59.0,70.05,50.0,9.9,0.0,10.0,Partially cloudy
4/13/2022 5:00,460.5,Pokhara,68.0,59.0,72.94,50.0,9.9,0.0,10.0,Partially cloudy
4/13/2022 6:00,496.7,Pokhara,65.0,60.2,84.28,100.0,6.2,0.0,3.0,"Rain, Overcast"
4/13/2022 7:00,477.4,Pokhara,64.1,61.1,89.79,100.0,9.9,9.0,10.0,"Rain, Overcast"
4/13/2022 8:00,527.0,Pokhara,65.0,62.1,90.14,100.0,8.1,29.0,10.0,"Rain, Overcast"
4/13/2022 9:00,536.1,Pokhara,65.9,63.0,90.18,100.0,9.9,71.0,10.0,Overcast
4/13/2022 10:00,546.9,Pokhara,66.8,63.0,87.41,100.0,9.9,178.0,10.0,Overcast
4/13/2022 11:00,542.7,Pokhara,65.9,63.0,90.18,100.0,9.9,136.0,10.0,"Rain, Overcast"
4/13/2022 12:00,536.3,Pokhara,65.9,63.0,90.18,100.0,3.7,144.0,10.0,"Rain, Overcast"
4/13/2022 13:00,543.0,Pokhara,68.0,64.1,87.47,100.0,9.9,320.0,10.0,"Rain, Overcast"
4/13/2022 14:00,550.0,Pokhara,70.1,64.1,81.46,88.9,9.9,556.0,30.0,Partially cloudy
4/13/2022 15:00,568.6,Pokhara,74.0,64.1,71.25,88.9,9.9,452.0,10.0,Partially cloudy
4/13/2022 16:00,539.7,Pokhara,74.9,63.0,66.38,100.0,9.9,203.0,10.0,Overcast
4/13/2022 17:00,554.5,Pokhara,71.1,63.0,75.6,100.0,8.1,36.0,10.0,"Rain, Overcast"
4/13/2022 18:00,538.3,Pokhara,61.1,59.0,92.87,100.0,3.7,4.0,10.0,"Rain, Overcast"
4/13/2022 19:00,539.1,Pokhara,61.1,59.0,92.87,100.0,5.0,6.0,10.0,"Rain, Overcast"
4/13/2022 20:00,532.5,Pokhara,61.1,59.0,92.87,100.0,8.1,0.0,10.0,"Rain, Overcast"
4/13/2022 21:00,495.8,Pokhara,62.1,59.0,89.65,100.0,9.9,0.0,10.0,"Rain, Overcast"
4/13/2022 22:00,467.2,Pokhara,50.1,47.0,89.19,100.0,8.1,0.0,10.0,"Rain, Overcast"
4/13/2022 23:00,446.2,Pokhara,47.9,44.9,89.09,100.0,3.7,0.0,10.0,Overcast
4/14/2022 0:00,424.1,Pokhara,47.0,44.0,89.05,100.0,9.9,0.0,10.0,Overcast
4/14/2022 1:00,417.8,Pokhara,46.1,41.0,82.16,100.0,9.9,0.0,10.0,Overcast
4/14/2022 2:00,415.6,Pokhara,45.0,39.8,82.08,100.0,9.9,0.0,10.0,Overcast
4/14/2022 3:00,409.7,Pokhara,42.2,36.0,78.51,50.0,9.9,0.0,10.0,Partially cloudy
4/14/2022 4:00,423.7,Pokhara,39.8,32.0,73.33,0.0,9.9,0.0,10.0,Clear
4/14/2022 5:00,446.1,Pokhara,38.9,30.8,72.46,0.0,9.9,0.0,10.0,Clear
4/14/2022 6:00,471.8,Pokhara,35.1,30.8,84.36,0.0,9.9,0.0,10.0,Clear
4/14/2022 7:00,496.2,Pokhara,37.1,34.1,88.58,0.0,9.9,40.0,10.0,Clear
4/14/2022 8:00,490.3,Pokhara,41.0,33.2,73.5,0.0,9.9,177.0,10.0,Clear
4/14/2022 9:00,490.9,Pokhara,45.0,35.1,68.07,0.0,9.9,369.0,10.0,Clear
4/14/2022 10:00,491.5,Pokhara,47.9,35.1,60.87,0.0,9.9,659.0,10.0,Clear
4/14/2022 11:00,477.6,Pokhara,51.2,36.0,55.91,0.0,9.9,836.0,10.0,Clear
4/14/2022 12:00,476.1,Pokhara,54.0,37.1,52.81,0.0,9.9,950.0,10.0,Clear
4/14/2022 13:00,484.1,Pokhara,56.9,34.1,42.01,0.0,9.9,1003.0,10.0,Clear
4/14/2022 14:00,476.9,Pokhara,60.2,32.0,34.42,0.0,9.9,992.0,10.0,Clear
4/14/2022 15:00,467.0,Pokhara,61.1,29.9,30.67,0.0,9.9,904.0,10.0,Clear
4/14/2022 16:00,478.4,Pokhara,62.1,27.0,26.22,0.0,9.9,667.0,10.0,Clear
4/14/2022 17:00,467.2,Pokhara,63.0,23.0,21.53,27.3,9.9,152.0,10.0,Partially cloudy
4/14/2022 18:00,463.7,Pokhara,62.1,24.2,23.35,0.0,9.9,174.0,10.0,Clear
4/14/2022 19:00,474.3,Pokhara,59.0,29.0,31.83,0.0,9.9,40.0,10.0,Clear
4/14/2022 20:00,480.8,Pokhara,56.0,27.0,32.54,0.0,9.9,9.0,10.0,Clear
4/14/2022 21:00,456.7,Pokhara,53.1,29.0,39.44,0.0,9.9,0.0,10.0,Clear
4/14/2022 22:00,432.9,Pokhara,50.0,30.8,47.55,0.0,9.9,0.0,10.0,Clear
4/14/2022 23:00,406.5,Pokhara,47.0,32.0,55.67,0.0,9.9,0.0,10.0,Clear
4/15/2022 0:00,401.3,Pokhara,47.0,32.0,55.67,0.0,9.9,0.0,10.0,Clear
4/15/2022 1:00,393.9,Pokhara,46.1,32.0,57.59,0.0,9.9,0.0,10.0,Clear
4/15/2022 2:00,394.5,Pokhara,46.1,32.0,57.59,0.0,9.9,0.0,10.0,Clear
4/15/2022 3:00,400.2,Pokhara,45.0,32.0,60.18,0.0,9.9,0.0,10.0,Clear
4/15/2022 4:00,400.0,Pokhara,46.1,32.0,57.59,0.0,9.9,0.0,10.0,Clear
4/15/2022 5:00,418.5,Pokhara,46.1,30.8,54.95,0.0,9.9,0.0,10.0,Clear
4/15/2022 6:00,437.4,Pokhara,44.1,29.9,57.29,0.0,9.9,0.0,10.0,Clear
4/15/2022 7:00,440.3,Pokhara,46.1,30.8,54.95,0.0,9.9,42.0,10.0,Clear
4/15/2022 8:00,449.7,Pokhara,53.1,32.0,44.48,0.0,9.9,184.0,10.0,Clear
4/15/2022 9:00,430.8,Pokhara,56.9,32.0,38.65,0.0,9.9,354.0,10.0,Clear
4/15/2022 10:00,443.5,Pokhara,63.0,35.1,35.26,0.0,9.9,642.0,10.0,Clear
4/15/2022 11:00,444.1,Pokhara,66.8,32.0,27.25,0.0,9.9,810.0,10.0,Clear
4/15/2022 12:00,445.9,Pokhara,69.2,29.9,23.13,0.0,9.9,532.0,10.0,Clear
4/15/2022 13:00,437.3,Pokhara,66.8,29.9,25.07,0.0,9.9,332.0,10.0,Clear
4/15/2022 14:00,434.4,Pokhara,66.8,30.8,26.0,0.0,9.9,316.0,10.0,Clear
4/15/2022 15:00,439.2,Pokhara,65.9,29.9,25.86,88.9,9.9,193.0,10.0,Partially cloudy
4/15/2022 16:00,441.0,Pokhara,65.0,33.2,30.41,100.0,9.9,162.0,10.0,Overcast
4/15/2022 17:00,434.6,Pokhara,63.0,35.1,35.26,88.9,9.9,91.0,10.0,Partially cloudy
4/15/2022 18:00,443.0,Pokhara,56.0,46.1,69.33,100.0,5.0,22.0,10.0,"Rain, Overcast"
4/15/2022 19:00,445.8,Pokhara,54.0,50.0,86.37,100.0,6.2,11.0,10.0,"Rain, Overcast"
4/15/2022 20:00,444.4,Pokhara,53.1,52.1,96.4,100.0,6.2,0.0,10.0,"Rain, Overcast"
4/15/2022 21:00,422.1,Pokhara,54.0,51.2,90.23,100.0,9.9,0.0,10.0,"Rain, Overcast"
