Name,datetime,Temperature,feelslike,dewpoint,humidity,precipitation,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddirection,sealevelpressure,cloudcover,visibility,solarradiation,uvindex,severerisk,conditions,,,,,
Pokhara,10/29/2022 16:00,70.1,70.1,46.1,42.34,0,0,,0,0,12.8,5.8,100,1022.2,0,9.9,216,2,10,Clear,,,,,
Pokhara,10/29/2022 17:00,69.2,69.2,46.1,43.66,0,0,,0,0,13.6,6.9,80,1021.2,0,9.9,32,0,10,Clear,,,,,
Pokhara,10/29/2022 18:00,64.1,64.1,46.1,51.97,0,0,,0,0,7.2,5.8,40,1021.1,0,9.9,12,0,10,Clear,,,,,
Pokhara,10/29/2022 19:00,61.1,61.1,46.1,57.88,0,0,,0,0,8.7,5.8,40,1021,0,9.9,0,0,10,Clear,,,,,
Pokhara,10/29/2022 20:00,59,59,46.1,62.33,0,0,,0,0,13.4,6.9,40,1020.9,0,9.9,0,0,10,Clear,,,,,
Pokhara,10/29/2022 21:00,56,56,45,66.35,0,0,,0,0,13.4,0,0,1021,0,9.9,0,0,10,Clear,,,,,
Pokhara,10/29/2022 22:00,56.9,56.9,46.1,67.11,0,0,,0,0,10.5,4.7,40,1020.6,0,9.9,0,0,10,Clear,,,,,
Pokhara,10/29/2022 23:00,56.9,56.9,46.1,67.11,0,0,,0,0,11.2,5.8,40,1019.6,0,9.9,0,0,10,Clear,,,,,
Pokhara,10/30/2022 0:00,56.9,56.9,45,64.22,0,0,,0,0,8.9,3.4,30,1018.9,0,9.9,0,0,10,Clear,,,,,
Pokhara,10/30/2022 1:00,56.9,56.9,45,64.22,0,0,,0,0,11.9,4.7,40,1017.7,0,9.9,0,0,10,Clear,,,,,
Pokhara,10/30/2022 2:00,56.9,56.9,46.1,67.11,0,0,,0,0,11.2,4.7,60,1017.2,100,9.9,0,0,10,Overcast,,,,,
Pokhara,10/30/2022 3:00,57.8,57.8,46.1,64.98,0,0,,0,0,14.3,0,0,1017,100,9.9,0,0,10,Overcast,,,,,
Pokhara,10/30/2022 4:00,59,59,46.1,62.33,0,0,,0,0,15.4,3.4,100,1016.4,88.9,9.9,0,0,10,Partially cloudy,,,,,
Pokhara,10/30/2022 5:00,55.1,55.1,52.1,89.41,0.022,100,rain,0,0,17.9,0,0,1016.2,100,9.9,0,0,10,"Rain, Overcast",,,,,
Pokhara,10/30/2022 6:00,55.1,55.1,51.2,86.49,0.029,100,rain,0,0,16.1,4.7,60,1015.9,100,8.1,0,0,10,"Rain, Overcast",,,,,
Pokhara,10/30/2022 7:00,55.1,55.1,52.1,89.41,0.026,100,rain,0,0,18.8,4.7,88.8,1015.9,100,6.2,0,0,10,"Rain, Overcast",,,,,
Pokhara,10/30/2022 8:00,56.9,56.9,56,96.8,0.217,100,rain,0,0,14.3,0,0,1015.9,100,6.2,9,0,10,"Rain, Overcast",,,,,
Pokhara,10/30/2022 9:00,57.8,57.8,56,93.72,0.198,100,rain,0,0,17.9,0,0,1016.1,88.9,6.2,18,0,10,"Rain, Partially cloudy",,,,,
Pokhara,10/30/2022 10:00,59,59,56.9,92.87,0.009,100,rain,0,0,14.1,4.7,130,1015.9,100,8.1,123,1,10,"Rain, Overcast",,,,,
Pokhara,10/30/2022 11:00,60.2,60.2,57.8,91.98,0,0,rain,0,0,17.4,5.8,150,1015.2,100,9.9,123,1,10,Overcast,,,,,
Pokhara,10/30/2022 12:00,61.1,61.1,57.8,89.09,0,0,,0,0,18.3,6.9,142.5,1014.7,100,9.9,220,2,10,Overcast,,,,,
Pokhara,10/30/2022 13:00,63,63,60.2,90.58,0,0,rain,0,0,15.2,9.2,170,1013.6,100,9.9,102,1,10,Overcast,,,,,
Pokhara,10/30/2022 14:00,63,63,59,86.85,0,0,,0,0,17.4,8.1,180,1013,100,9.9,171,2,10,Overcast,,,,,
Pokhara,10/30/2022 15:00,63,63,60.2,90.58,0,0,,0,0,17.7,8.1,150,1012.2,100,9.9,93,1,10,Overcast,,,,,
Pokhara,10/30/2022 16:00,64.1,64.1,60.2,86.97,0,0,rain,0,0,16.6,6.9,120,1011.7,100,9.9,76,1,10,Overcast,,,,,
Pokhara,10/30/2022 17:00,64.1,64.1,60.2,86.97,0,0,rain,0,0,13,6.9,140,1011.5,100,9.9,26,0,10,Overcast,,,,,
Pokhara,10/30/2022 18:00,63,63,61.1,93.52,0.006,100,rain,0,0,15.4,5.8,130,1011.4,100,9.9,11,0,10,"Rain, Overcast",,,,,
Pokhara,10/30/2022 19:00,62.1,62.1,61.1,96.53,0.005,100,rain,0,0,14.8,4.7,130,1011.4,100,3.7,0,0,10,"Rain, Overcast",,,,,
Pokhara,10/30/2022 20:00,62.1,62.1,61.1,96.53,0.022,100,rain,0,0,21.9,4.7,140,1011.4,100,6.8,0,0,10,"Rain, Overcast",,,,,
Pokhara,10/30/2022 21:00,62.1,62.1,61.1,96.53,0.024,100,rain,0,0,21,5.8,150,1011.3,100,6.2,0,0,10,"Rain, Overcast",,,,,
Pokhara,10/30/2022 22:00,62.1,62.1,61.1,96.53,0.005,100,rain,0,0,16.6,5.8,170,1011.2,100,9.9,0,0,10,"Rain, Overcast",,,,,
Pokhara,10/30/2022 23:00,62.1,62.1,60.2,93.5,0,0,rain,0,0,14.3,9.2,180,1011.1,100,9.9,0,0,10,Overcast,,,,,
Pokhara,10/31/2022 0:00,62.1,62.1,60.2,93.5,0,0,,0,0,10.5,6.9,180,1011,100,9.9,0,0,10,Overcast,,,,,
Pokhara,10/31/2022 1:00,61.1,61.1,59,92.87,0,0,rain,0,0,11,5.8,190,1010.8,100,9.9,0,0,10,Overcast,,,,,
Pokhara,10/31/2022 2:00,60.2,60.2,57.8,91.98,0,0,rain,0,0,10.5,6.9,190,1010.7,100,9.9,0,0,10,Overcast,,,,,
Pokhara,10/31/2022 3:00,60.2,60.2,56.9,89.05,0,0,rain,0,0,13.4,5.8,200,1010.7,100,9.9,0,0,10,Overcast,,,,,
Pokhara,10/31/2022 4:00,60.2,60.2,57.8,91.98,0,0,rain,0,0,8.7,4.7,190,1010.6,100,9.9,0,0,10,Overcast,,,,,
Pokhara,10/31/2022 5:00,60.2,60.2,57.8,91.98,0,0,rain,0,0,12.3,5.8,190,1010.8,100,9.9,0,0,10,Overcast,,,,,
Pokhara,10/31/2022 6:00,60.2,60.2,56.9,89.05,0,0,rain,0,0,14.3,10.3,190,1011.1,100,9.9,0,0,10,Overcast,,,,,
Pokhara,10/31/2022 7:00,60.2,60.2,56.9,89.05,0,0,,0,0,15,10.3,200,1011.3,100,9.9,0,0,10,Overcast,,,,,
Pokhara,10/31/2022 8:00,60.2,60.2,56.9,89.05,0,0,,0,0,20.6,8.1,210,1011.7,100,9.9,7,0,10,Overcast,,,,,
Pokhara,10/31/2022 9:00,60.2,60.2,56.9,89.05,0,0,rain,0,0,22.1,11.4,210,1012.1,100,3.7,19,0,10,Overcast,,,,,
Pokhara,10/31/2022 10:00,60.2,60.2,57.8,91.98,0,0,rain,0,0,17.2,10.3,210,1012.4,100,6.2,97,1,10,Overcast,,,,,
Pokhara,10/31/2022 11:00,61.1,61.1,59,92.87,0,0,rain,0,0,14.8,9.2,220,1012.5,100,5,77,1,10,Overcast,,,,,
Pokhara,10/31/2022 12:00,60.2,60.2,56.9,89.05,0.006,100,rain,0,0,13,4.7,280,1012.5,100,9.9,107,1,10,"Rain, Overcast",,,,,
Pokhara,10/31/2022 13:00,61.1,61.1,59,92.87,0.012,100,rain,0,0,13.2,5.8,230,1012.2,100,8.1,272,3,10,"Rain, Overcast",,,,,
Pokhara,10/31/2022 14:00,63,63,57.8,83.31,0.005,100,rain,0,0,16.8,8.1,230,1011.7,100,9.9,44,0,10,"Rain, Overcast",,,,,
Pokhara,10/31/2022 15:00,61.1,61.1,57.8,89.09,0.028,100,rain,0,0,14.3,6.9,250,1011.8,100,9.9,120,1,10,"Rain, Overcast",,,,,
Pokhara,10/31/2022 16:00,59,59,56.9,92.87,0.04,100,rain,0,0,17,6.9,250,1012.4,100,3.1,11,0,10,"Rain, Overcast",,,,,
Pokhara,10/31/2022 17:00,59,59,57.8,95.92,0.039,100,rain,0,0,16.6,3.4,190,1012.7,100,3.1,11,0,10,"Rain, Overcast",,,,,
Pokhara,10/31/2022 18:00,59,59,56,89.9,0.025,100,rain,0,0,11.2,9.2,260,1013.6,100,9.9,2,0,10,"Rain, Overcast",,,,,
Pokhara,10/31/2022 19:00,56.9,56.9,53.1,86.9,0.009,100,rain,0,0,7.8,5.8,280,1014.5,88.9,9.9,0,0,10,"Rain, Partially cloudy",,,,,
Pokhara,10/31/2022 20:00,54,54,52.1,93.27,0,0,,0,0,6.3,3.4,250,1015.3,0,9.9,0,0,10,Clear,,,,,
Pokhara,10/31/2022 21:00,55.1,55.1,53.1,92.75,0,0,,0,0,6.3,4.7,230,1015.7,100,9.9,0,0,10,Overcast,,,,,
Pokhara,10/31/2022 22:00,56,56,53.1,89.77,0,0,,0,0,6,3.4,250,1016.3,100,8.7,0,0,10,Overcast,,,,,
Pokhara,10/31/2022 23:00,56.9,56.9,53.1,86.9,0,0,,0,0,4.3,3.4,270,1016.9,100,9.9,0,0,10,Overcast,,,,,
Pokhara,11/1/2022 0:00,56.9,56.9,54,89.81,0,0,,0,0,8.3,3.4,250,1017.3,100,9.9,0,0,10,Overcast,,,,,
Pokhara,11/1/2022 1:00,56.9,56.9,54,89.81,0,0,,0,0,8.3,3.4,270,1017.8,100,9.9,0,0,10,Overcast,,,,,
Pokhara,11/1/2022 2:00,55.1,55.1,53.1,92.75,0,0,,0,0,2.2,3.4,230,1018.3,100,9.9,0,0,10,Overcast,,,,,
Pokhara,11/1/2022 3:00,53.1,53.1,52.1,96.4,0,0,,0,0,3.6,3.4,250,1018.8,0,3.1,0,0,10,Clear,,,,,
Pokhara,11/1/2022 4:00,50,50,50,100,0,0,,0,0,1.3,0,0,1018.9,100,0,0,0,10,Overcast,,,,,
Pokhara,11/1/2022 5:00,47.9,47.9,47,96.67,0,0,,0,0,2,0,0,1019.6,100,0.3,0,0,10,Overcast,,,,,
Pokhara,11/1/2022 6:00,47,47,46.1,96.66,0,0,,0,0,0.7,0,0,1020.2,100,0,0,0,10,Overcast,,,,,
Pokhara,11/1/2022 7:00,46.1,46.1,45,95.69,0,0,,0,0,2,0,0,1021,100,0.3,0,0,10,Overcast,,,,,
Pokhara,11/1/2022 8:00,47,47,47,100,0,0,,0,0,2.2,0,0,1021.9,100,0,46,0,10,Overcast,,,,,
Pokhara,11/1/2022 9:00,50,50,50,100,0,0,,0,0,2.9,0,0,1022.8,100,0,123,1,10,Overcast,,,,,
Pokhara,11/1/2022 10:00,55.1,55.1,54,95.86,0,0,,0,0,3.6,0,0,1023,27.3,5,456,5,10,Partially cloudy,,,,,
Pokhara,11/1/2022 11:00,62.1,62.1,55.1,78,0,0,,0,0,6.7,5.8,200,1023.6,0,9.9,594,6,10,Clear,,,,,
Pokhara,11/1/2022 12:00,65.9,65.9,53.1,63.21,0,0,,0,0,2.9,0,0,1023.2,0,9.9,674,7,10,Clear,,,,,
Pokhara,11/1/2022 13:00,68,68,52.1,56.74,0,0,,0,0,4.5,5.8,190,1022.8,27.3,9.9,681,7,10,Partially cloudy,,,,,
Pokhara,11/1/2022 14:00,69.2,69.2,50,50.46,0,0,,0,0,2.5,4.7,200,1022.1,0,9.9,619,6,10,Clear,,,,,
Pokhara,11/1/2022 15:00,70.1,70.1,50,48.93,0,0,,0,0,3.8,0,0,1022.1,0,9.9,367,4,10,Clear,,,,,
Pokhara,11/1/2022 16:00,71.1,71.1,51.2,49.41,0,0,,0,0,3.8,0,0,1022.2,0,9.9,338,3,10,Clear,,,,,
Pokhara,11/1/2022 17:00,70.1,70.1,51.2,51.12,0,0,,0,0,3.4,0,0,1022.4,0,9.9,28,0,10,Clear,,,,,
Pokhara,11/1/2022 18:00,64.1,64.1,51.2,62.75,0,0,,0,0,1.6,0,0,1022.7,0,9.9,18,0,10,Clear,,,,,
Pokhara,11/1/2022 19:00,60.2,60.2,50,69.07,0,0,,0,0,4,0,0,1023.5,0,9.9,0,0,10,Clear,,,,,
Pokhara,11/1/2022 20:00,56.9,56.9,50,77.57,0,0,,0,0,4.7,0,0,1024,0,9.9,0,0,10,Clear,,,,,
Pokhara,11/1/2022 21:00,55.1,55.1,50,82.79,0,0,,0,0,5.4,0,0,1023.9,0,9.9,0,0,10,Clear,,,,,
Pokhara,11/1/2022 22:00,53.1,53.1,50,89.26,0,0,,0,0,3.6,3.4,350,1024.3,0,9.9,0,0,10,Clear,,,,,
Pokhara,11/1/2022 23:00,52.1,52.1,50,92.6,0,0,,0,0,6.3,0,0,1024.6,0,8.1,0,0,10,Clear,,,,,
Pokhara,11/2/2022 0:00,53.1,53.1,50,89.26,0,0,,0,0,9.6,0,0,1024.7,0,8.1,0,0,10,Clear,,,,,
Pokhara,11/2/2022 1:00,53.1,53.1,50,89.26,0,0,,0,0,9.2,0,0,1024.7,0,8.7,0,0,10,Clear,,,,,
Pokhara,11/2/2022 2:00,51.2,51.2,48.8,91.67,0,0,,0,0,6.3,0,0,1024.6,0,8.1,0,0,10,Clear,,,,,
Pokhara,11/2/2022 3:00,52.1,52.1,50,92.6,0,0,,0,0,5.8,3.4,30,1024.8,0,9.9,0,0,10,Clear,,,,,
Pokhara,11/2/2022 4:00,52.1,52.1,50,92.6,0,0,,0,0,9.8,3.4,30,1024.9,0,9.9,0,0,10,Clear,,,,,
Pokhara,11/2/2022 5:00,53.1,53.1,50,89.26,0,0,,0,0,4,3.4,20,1025.3,0,9.9,0,0,10,Clear,,,,,
Pokhara,11/2/2022 6:00,53.1,53.1,51.2,93.25,0,0,,0,0,5.1,0,0,1025.6,0,8.1,0,0,10,Clear,,,,,
Pokhara,11/2/2022 7:00,55.1,55.1,51.2,86.49,0,0,,0,0,9.4,0,0,1026.1,0,9.9,0,0,10,Clear,,,,,
Pokhara,11/2/2022 8:00,55.1,55.1,51.2,86.49,0,0,,0,0,3.8,0,0,1026.6,27.3,8.7,46,0,10,Partially cloudy,,,,,
Pokhara,11/2/2022 9:00,56.9,56.9,52.1,83.77,0,0,,0,0,3.1,0,0,1027,0,8.1,137,1,10,Clear,,,,,
Pokhara,11/2/2022 10:00,61.1,61.1,53.1,74.95,0,0,,0,0,8.1,5.8,210,1027.1,0,9.9,190,2,10,Clear,,,,,
Pokhara,11/2/2022 11:00,64.1,64.1,52.1,64.87,0,0,,0,0,5.4,0,0,1026.8,0,9.9,244,2,10,Clear,,,,,
Pokhara,11/2/2022 12:00,69.2,69.2,48.8,48.32,0,0,,0,0,7.2,12.8,250,1026.1,0,8.1,362,4,3,Clear,,,,,
Pokhara,11/2/2022 13:00,71.1,71.1,48.8,45.29,0,0,,0,0,6.7,10.3,250,1025,50,9.9,470,5,10,Partially cloudy,,,,,
Pokhara,11/2/2022 14:00,74,74,47,38.31,0,0,,0,0,7.4,10.3,260,1024.1,0,9.9,631,6,10,Clear,,,,,
Pokhara,11/2/2022 15:00,74.9,74.9,44.1,33.23,0,0,,0,0,5.6,5.8,240,1023.7,0,9.9,504,5,10,Clear,,,,,
Pokhara,11/2/2022 16:00,74,74,45,35.44,0,0,,0,0,4.3,4.7,170,1023.5,0,9.9,325,3,10,Clear,,,,,
Pokhara,11/2/2022 17:00,73.1,73.1,45,36.52,0,0,,0,0,4.7,4.7,190,1023.3,0,9.9,21,0,10,Clear,,,,,
Pokhara,11/2/2022 18:00,68,68,50,52.54,0,0,,0,0,7.8,6.9,160,1023.5,0,9.9,16,0,10,Clear,,,,,
Pokhara,11/2/2022 19:00,65,65,52.1,62.86,0,0,,0,0,9.4,3.4,118,1024,0,9.9,0,0,10,Clear,,,,,
Pokhara,11/2/2022 20:00,57.8,57.8,51.2,78.45,0,0,,0,0,9.8,3.4,10,1024.3,0,9.9,0,0,10,Clear,,,,,
Pokhara,11/2/2022 21:00,56,56,51.2,83.71,0,0,,0,0,11,3.4,10,1024.2,0,9.9,0,0,10,Clear,,,,,
Pokhara,11/2/2022 22:00,54,54,51.2,90.23,0,0,,0,0,9.8,0,0,1024.4,0,9.9,0,0,10,Clear,,,,,
Pokhara,11/2/2022 23:00,54,54,48.8,82.71,0,0,,0,0,5.6,0,0,1024.4,0,9.9,0,0,10,Clear,,,,,
Pokhara,11/3/2022 0:00,54,54,50,86.37,0,0,,0,0,3.6,3.4,30,1024.1,0,9.9,0,0,10,Clear,,,,,
Pokhara,11/3/2022 1:00,53.1,53.1,48.8,85.48,0,0,,0,0,6,0,0,1024,0,9.9,0,0,10,Clear,,,,,
Pokhara,11/3/2022 2:00,51.2,51.2,47.9,88.63,0,0,,0,0,4.5,0,0,1024.5,0,8.7,0,0,10,Clear,,,,,
Pokhara,11/3/2022 3:00,50,50,47.9,92.59,0,0,,0,0,5.8,0,0,1024.3,0,8.1,0,0,10,Clear,,,,,
Pokhara,11/3/2022 4:00,47.9,47.9,47,96.67,0,0,,0,0,5.4,0,0,1024,0,3.7,0,0,10,Clear,,,,,
Pokhara,11/3/2022 5:00,47,47,46.1,96.66,0,0,,0,0,5.8,1.8,30,1024.3,0,2.7,0,0,10,Clear,,,,,
Pokhara,11/3/2022 6:00,45,45,45,100,0,0,,0,0,3.6,0,0,1024.6,0,6.2,0,0,10,Clear,,,,,
Pokhara,11/3/2022 7:00,46.1,46.1,45,95.69,0,0,,0,0,3.1,0,0,1024.8,100,1.9,0,0,10,Overcast,,,,,
Pokhara,11/3/2022 8:00,47,47,46.1,96.66,0,0,,0,0,3.8,0,0,1025.1,100,1.9,26,0,10,Overcast,,,,,
Pokhara,11/3/2022 9:00,52.1,52.1,51.2,96.73,0,0,,0,0,3.4,0,0,1025.6,0,6.8,162,2,10,Clear,,,,,
Pokhara,11/3/2022 10:00,60.2,60.2,53.1,77.38,0,0,,0,0,4,0,0,1025.3,0,9.9,415,4,10,Clear,,,,,
Pokhara,11/3/2022 11:00,65.9,65.9,52.1,60.93,0,0,,0,0,10.7,5.8,190,1024.7,0,9.9,598,6,10,Clear,,,,,
Pokhara,11/3/2022 12:00,69.2,69.2,52.1,54.49,0,0,,0,0,9.4,6.9,171.5,1024.2,0,9.9,633,6,10,Clear,,,,,
Pokhara,11/3/2022 13:00,72,72,48.8,43.93,0,0,,0,0,9.8,9.2,190,1023.1,0,9.9,691,7,10,Clear,,,,,
Pokhara,11/3/2022 14:00,74,74,47.9,39.63,0,0,,0,0,9.2,5.8,177.3,1022,0,9.9,629,6,10,Clear,,,,,
Pokhara,11/3/2022 15:00,74.9,74.9,47.9,38.45,0,0,,0,0,20.8,10.3,150,1021,0,9.9,515,5,10,Clear,,,,,
Pokhara,11/3/2022 16:00,74.9,74.9,47,37.17,0,0,,0,0,11.2,8.1,150,1020.3,0,9.9,329,3,10,Clear,,,,,
Pokhara,11/3/2022 17:00,74,74,46.1,37.03,0,0,,0,0,12.8,6.9,150,1019.9,0,9.9,21,0,10,Clear,,,,,
Pokhara,11/3/2022 18:00,70.1,70.1,47.9,45.31,0,0,,0,0,6.5,3.4,140,1019.7,0,9.9,14,0,10,Clear,,,,,
Pokhara,11/3/2022 19:00,68,68,47,47.03,0,0,,0,0,7.4,3.4,160,1020.1,0,9.9,0,0,10,Clear,,,,,
Pokhara,11/3/2022 20:00,65,65,47.9,53.9,0,0,,0,0,10.7,4.7,150,1020,0,9.9,0,0,10,Clear,,,,,
Pokhara,11/3/2022 21:00,64.1,64.1,47,53.77,0,0,,0,0,19.7,4.7,150,1020.2,0,9.9,0,0,10,Clear,,,,,
Pokhara,11/3/2022 22:00,63,63,47.9,57.93,0,0,,0,0,14.8,5.8,150,1019.9,0,9.9,0,0,10,Clear,,,,,
Pokhara,11/3/2022 23:00,60.2,60.2,47.9,63.95,0,0,,0,0,17,3.4,190,1020.1,0,9.9,0,0,10,Clear,,,,,
Pokhara,11/4/2022 0:00,56,56,47.9,74.19,0,0,,0,0,13.9,0,0,1019.9,0,9.9,0,0,10,Clear,,,,,
Pokhara,11/4/2022 1:00,55.1,55.1,47.9,76.66,0,0,,0,0,19.7,0,0,1019.5,0,9.9,0,0,10,Clear,,,,,
Pokhara,11/4/2022 2:00,56.9,56.9,48.8,74.28,0,0,,0,0,17.4,3.4,160,1019.3,0,9.9,0,0,10,Clear,,,,,
Pokhara,11/4/2022 3:00,53.1,53.1,47.9,82.65,0,0,,0,0,14.5,3.4,140,1019.3,0,9.9,0,0,10,Clear,,,,,
Pokhara,11/4/2022 4:00,55.1,55.1,48.8,79.28,0,0,,0,0,14.3,0,0,1019.2,0,9.9,0,0,10,Clear,,,,,
Pokhara,11/4/2022 5:00,54,54,48.8,82.71,0,0,,0,0,11.6,0,0,1019.1,0,9.9,0,0,10,Clear,,,,,
Pokhara,11/4/2022 6:00,54,54,48.8,82.71,0,0,,0,0,12.1,3.4,160,1019.4,50,9.9,0,0,10,Partially cloudy,,,,,
Pokhara,11/4/2022 7:00,56,56,50,80.13,0,0,,0,0,13.4,5.8,150,1019.3,50,9.9,0,0,10,Partially cloudy,,,,,
Pokhara,11/4/2022 8:00,56.9,56.9,51.2,81.03,0,0,,0,0,15.4,3.4,150,1019.6,27.3,9.9,33,0,10,Partially cloudy,,,,,
Pokhara,11/4/2022 9:00,62.1,62.1,53.1,72.35,0,0,,0,0,26.6,9.2,170,1019.8,0,9.9,272,3,10,Clear,,,,,
Pokhara,11/4/2022 10:00,65,65,54,67.4,0,0,,0,0,24.2,16.1,170,1019.6,50,9.9,207,2,10,Partially cloudy,,,,,
Pokhara,11/4/2022 11:00,66.8,66.8,54,63.32,0,0,,0,0,21.7,13.9,180,1019.3,100,9.9,281,3,10,Overcast,,,,,
Pokhara,11/4/2022 12:00,72,72,55.1,55.41,0,0,,0,0,23,13.9,180,1018.7,88.9,9.9,416,4,10,Partially cloudy,,,,,
Pokhara,11/4/2022 13:00,74.9,74.9,55.1,50.16,0,0,,0,0,19.7,10.3,200,1017.5,88.9,9.9,350,4,10,Partially cloudy,,,,,
Pokhara,11/4/2022 14:00,75.8,75.8,55.1,48.68,0,0,,0,0,25.3,12.8,180,1016.3,88.9,9.9,633,6,10,Partially cloudy,,,,,
Pokhara,11/4/2022 15:00,78.2,78.2,56,46.54,0,0,,0,0,19.5,12.8,170,1015.4,88.9,9.9,336,3,10,Partially cloudy,,,,,
Pokhara,11/4/2022 16:00,77,77,55.1,46.84,0,0,,0,0,20.8,12.8,160,1014.5,0,9.9,288,3,10,Clear,,,,,
Pokhara,11/4/2022 17:00,75.8,75.8,55.1,48.68,0,0,,0,0,20.8,12.8,160,1013.6,0,9.9,26,0,10,Clear,,,,,
Pokhara,11/4/2022 18:00,74,74,54,49.55,0,0,,0,0,16.1,6.9,150,1013.3,0,9.9,15,0,10,Clear,,,,,
Pokhara,11/4/2022 19:00,71.1,71.1,54,54.76,0,0,,0,0,17.4,6.9,140,1013,0,9.9,0,0,10,Clear,,,,,
Pokhara,11/4/2022 20:00,70.1,70.1,54,56.65,0,0,,0,0,23,8.1,150,1012.5,0,9.9,0,0,10,Clear,,,,,
Pokhara,11/4/2022 21:00,70.1,70.1,54,56.65,0,0,,0,0,22.6,9.2,170,1012.3,0,9.9,0,0,10,Clear,,,,,
Pokhara,11/4/2022 22:00,71.1,71.1,54,54.76,0,0,,0,0,20.8,13.9,180,1012.4,0,9.9,0,0,10,Clear,,,,,
Pokhara,11/4/2022 23:00,70.1,70.1,54,56.65,0,0,,0,0,21.9,10.3,170,1012.7,0,9.9,0,0,10,Clear,,,,,
Pokhara,11/5/2022 0:00,70.1,70.1,53.1,54.82,0,0,,0,0,21.9,10.3,170,1011.6,0,9.9,0,0,10,Clear,,,,,
Pokhara,11/5/2022 1:00,68,68,52.1,56.74,0,0,,0,0,19.7,12.8,160,1010.3,0,9.9,0,0,10,Clear,,,,,
Pokhara,11/5/2022 2:00,68,68,51.2,54.89,0,0,,0,0,23,11.4,160,1009.4,0,9.9,0,0,10,Clear,,,,,
Pokhara,11/5/2022 3:00,69.2,69.2,50,50.46,0,0,,0,0,27.7,13.9,170,1008.4,0,9.9,0,0,10,Clear,,,,,
Pokhara,11/5/2022 4:00,69.2,69.2,50,50.46,0,0,,0,0,29,13.9,160,1008,88.9,9.9,0,0,10,Partially cloudy,,,,,
Pokhara,11/5/2022 5:00,66.8,66.8,52.1,59.06,0,0,rain,0,0,34.4,12.8,210,1011.1,100,8.7,0,0,10,Overcast,,,,,
Pokhara,11/5/2022 6:00,61.1,61.1,56.9,86.25,0.054,100,rain,0,0,15.9,5.8,170,1009.5,100,9.9,0,0,10,"Rain, Overcast",,,,,
Pokhara,11/5/2022 7:00,62.1,62.1,56,80.59,0.066,100,rain,0,0,19.7,11.4,170,1008.9,88.9,8.1,0,0,10,"Rain, Partially cloudy",,,,,
Pokhara,11/5/2022 8:00,61.1,61.1,56.9,86.25,0.088,100,rain,0,0,23,13.9,160,1007.6,100,6.2,2,0,10,"Rain, Overcast",,,,,
Pokhara,11/5/2022 9:00,62.1,62.1,56,80.59,0.078,100,rain,0,0,50.7,25.3,170,1005.1,88.9,9.9,23,0,10,"Rain, Partially cloudy",,,,,
Pokhara,11/5/2022 10:00,64.1,64.1,56,74.96,0.023,100,rain,0,0,40.9,16.1,170,1005.9,50,9.9,58,1,10,"Rain, Partially cloudy",,,,,
Pokhara,11/5/2022 11:00,65,65,56.9,75.05,0,0,,0,0,37.4,15,180,1006.5,50,9.9,113,1,10,Partially cloudy,,,,,
Pokhara,11/5/2022 12:00,65.9,65.9,57.8,75.13,0,0,rain,0,0,31.4,18.3,200,1007.1,100,9.9,37,0,10,Overcast,,,,,
Pokhara,11/5/2022 13:00,65.9,65.9,57.8,75.13,0,0,rain,0,0,30.4,17.2,190,1007.4,100,9.9,123,1,10,Overcast,,,,,
Pokhara,11/5/2022 14:00,66.8,66.8,57.8,72.82,0,0,rain,0,0,35.7,23,200,1007.3,88.9,9.9,114,1,10,Partially cloudy,,,,,
Pokhara,11/5/2022 15:00,65,65,54,67.4,0,0,rain,0,0,30.8,18.3,210,1007.7,100,9.9,190,2,10,Overcast,,,,,
Pokhara,11/5/2022 16:00,64.1,64.1,51.2,62.75,0,0,,0,0,29.8,16.1,230,1008.1,50,9.9,90,1,10,Partially cloudy,,,,,
Pokhara,11/5/2022 17:00,64.1,64.1,51.2,62.75,0,0,,0,0,24.2,13.9,220,1008.7,50,9.9,58,1,10,Partially cloudy,,,,,
Pokhara,11/5/2022 18:00,61.1,61.1,51.2,69.89,0,0,,0,0,14.8,8.1,230,1009.2,50,9.9,30,0,10,Partially cloudy,,,,,
Pokhara,11/5/2022 19:00,56,56,50,80.13,0,0,,0,0,13.2,8.1,220,1009.4,0,9.9,0,0,10,Clear,,,,,
Pokhara,11/5/2022 20:00,57.8,57.8,47.9,69.53,0,0,,0,0,17.4,13.9,220,1010.4,0,9.9,0,0,10,Clear,,,,,
Pokhara,11/5/2022 21:00,56,56,47,71.73,0,0,,0,0,16.6,15,220,1011.5,0,9.9,0,0,10,Clear,,,,,
Pokhara,11/5/2022 22:00,52.1,52.1,46.1,80.12,0,0,,0,0,11.9,9.2,220,1012.6,0,9.9,0,0,10,Clear,,,,,
Pokhara,11/5/2022 23:00,50,46.7,46.1,86.52,0,0,,0,0,12.8,8.1,220,1013.4,0,9.9,0,0,10,Clear,,,,,
Pokhara,11/6/2022 0:00,51.2,51.2,46.1,82.82,0,0,,0,0,15.2,8.1,210,1013.9,0,9.9,0,0,10,Clear,,,,,
Pokhara,11/6/2022 1:00,50,48.4,46.1,86.52,0,0,,0,0,10.7,4.7,180,1014.3,0,9.9,0,0,10,Clear,,,,,
Pokhara,11/6/2022 1:00,47.9,46,45,89.42,0,0,,0,0,10.5,4.7,180,1014.7,0,9.9,0,0,10,Clear,,,,,
